id,type,location,area,bedroom,bathroom,garage,condominium,price,latitude,longitude
2484751352,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",114,3,2,2,,R$ 450.000,-23.519116,-46.406947
2487417625,Piazza,"Rua Carlos Camargo Aranha, 142 - Jardim São Paulo, São Paulo - SP",74,2,1,1,,,-23.491995,-46.618954
2523586368,Casa,"Jardim dos Estados, Poços de Caldas - MG",220,3,3,1,,R$ 690.000,-21.808696,-46.576769
2536562884,Apartamento,"Zona Rural, Poços de Caldas - MG",77,2,1,1,,R$ 425.000,-21.808696,-46.576769
2439957100,Apartamento,"Jardim dos Estados, Poços de Caldas - MG",140,3,5,2,R$ 600,R$ 700.000,-21.808696,-46.576769
2530402679,Chácara,"Zona Rural, Poços de Caldas - MG",82,4,2,,,R$ 7.000.000,-21.808696,-46.576769
2451608938,Casa,"Loteamento Residencial Santa Clara II, Poços de Caldas - MG",171,2,3,2,,R$ 495.000,-21.808696,-46.576769
2509039891,Lote/Terreno,"Dom Bosco, Poços de Caldas - MG",300,,,,,R$ 250.000,-16.652012,-46.268841
2528375264,FAO,"Rua Pedro Doll, 310 - Santana, São Paulo - SP",480,4,6,4-6,,R$ 2.130.000,-23.491447,-46.628973
2509139931,Lote/Terreno,"Santa Angela, Poços de Caldas - MG",341,,,,,R$ 160.000,-21.808696,-46.576769
2529973739,Casa,"Jardim Vitoria, Poços de Caldas - MG",160,3,3,2,,R$ 620.000,-21.808696,-46.576769
2534173608,Casa,"Jardim Quisisana, Poços de Caldas - MG",100,3,2,2,R$ 200,R$ 479.000,-23.519116,-46.406947
2518171008,Sala/Conjunto,"Vila Cruz, Poços de Caldas - MG",60,,1,1,,"R$ 2.000
                      /Mês",-21.808696,-46.576769
2500569604,Apartamento,"Centro, Poços de Caldas - MG",209,4,4,3,R$ 850,R$ 1.245.000,-21.808696,-46.576769
2538050686,Apartamento,"Jardim dos Estados, Poços de Caldas - MG",99,3,2,2,R$ 400,R$ 360.000,-21.808696,-46.576769
2527276629,NeoConx,"Avenida Doutor Felipe Pinel, 188 - Pirituba, São Paulo - SP",35-36,2,1,,,R$ 197.000,-23.47662,-46.725745
2528448351,Lote/Terreno,"Jardim dos Estados, Poços de Caldas - MG",400,,,,,R$ 220.000,-21.808696,-46.576769
2505089344,Lote/Terreno,"Monte Verde, Poços de Caldas - MG",160,,,,,R$ 130.000,-21.808696,-46.576769
2537743152,Apartamento,"Centro, Poços de Caldas - MG",125,3,3,2,R$ 550,R$ 1.050.000,-21.808696,-46.576769
2528447849,Lote/Terreno,"Vila Togni, Poços de Caldas - MG",600,,,,,R$ 360.000,-21.808696,-46.576769
2451608937,Casa,"Jardim Europa, Poços de Caldas - MG",217,3,3,,,R$ 995.000,-21.808696,-46.576769
2468792684,Apartamento,"Country Club, Poços de Caldas - MG",42,1,1,1,,R$ 190.000,-21.787362,-46.587752
2528371795,Piazza,"Rua Carlos Camargo Aranha, 146 - Jardim São Paulo, São Paulo - SP",74-145,2,,1,,R$ 760.000,-23.491995,-46.618954
2538679109,Apartamento,"Centro, Poços de Caldas - MG",101,3,2,2,R$ 350,R$ 600.000,-21.808696,-46.576769
2509305282,Lote/Terreno,"Jardim Bandeirantes, Poços de Caldas - MG",250,,,,,R$ 110.000,-22.118815,-46.683995
2457372493,Apartamento,"Jardim Das Hortênsias, Poços de Caldas - MG",122,3,2,2,,R$ 440.000,-23.014179,-45.574445
86696725,Apartamento,"Jardim Cascatinha, Poços de Caldas - MG",97,3,2,1,,R$ 650.000,-21.795123,-46.561418
2430223189,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",83,3,2,2,,R$ 400.000,-23.519116,-46.406947
2430222501,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",83,3,2,2,R$ 360,R$ 400.000,-23.519116,-46.406947
2476325233,Apartamento,"Jardim dos Estados, Poços de Caldas - MG",66,2,2,1,,R$ 340.000,-21.808696,-46.576769
2528356528,BLUE,"Avenida Raimundo Pereira de Magalhães, 5028 - Pirituba, São Paulo - SP",35-39,2,1,,,R$ 182.000,-23.486049,-46.725008
2528451176,Lote/Terreno,"Jardim Bandeirantes, Poços de Caldas - MG",538,,,,,R$ 145.000,-22.118815,-46.683995
86696582,Apartamento,"Centro, Poços de Caldas - MG",70,4,2,2,R$ 880,R$ 320.000,-21.808696,-46.576769
2516226012,Casa,"Jardim Campos Elísios, Poços de Caldas - MG",156,3,1,3,,R$ 580.000,-22.925189,-47.110363
2534977422,Lote/Terreno,"Residencial Campo da Cachoeira, Poços de Caldas - MG",792,,,,R$ 520,R$ 600.000,-21.808696,-46.576769
1041576110,Apartamento,"Jardim Esmeralda, Poços de Caldas - MG",73,2,2,,R$ 75,R$ 230.000,-22.118815,-46.683995
86696821,Apartamento,"Centro, Poços de Caldas - MG",260,3,4,,R$ 950,R$ 1.803.400,-21.808696,-46.576769
2530442475,Lyne,"Avenida Raimundo Pereira de Magalhães, 5028 - Pirituba, São Paulo - SP",34-39,2,1,,,R$ 179.000,-23.486049,-46.725008
2535808600,Casa,"Jardim Doutor Ottoni, Poços de Caldas - MG",137,2,3,2,,R$ 300.000,-31.751756,-52.377656
2494764998,Lote/Terreno,"Jardim Country Club, Poços de Caldas - MG",555,,,,,R$ 420.000,-21.787362,-46.587752
2528450428,Lote/Terreno,"Jardim Bandeirantes, Poços de Caldas - MG",250,,,,,R$ 90.000,-22.118815,-46.683995
2528447444,Lote/Terreno,"Jardim Bandeirantes, Poços de Caldas - MG",250,,,,,R$ 110.000,-22.118815,-46.683995
1984225479,Apartamento,"Parque Vivaldi Leite Ribeiro, Poços de Caldas - MG",90,3,2,2,,R$ 405.000,-22.885289,-43.328431
2458904305,Chácara,"Colinas, Poços de Caldas - MG",150,3,3,,,R$ 720.000,-21.808696,-46.576769
2528364892,Lyne,"Avenida Raimundo Pereira de Magalhães, 5028 - Pirituba, São Paulo - SP",34-39,1-2,1,1,,R$ 171.000,-23.486049,-46.725008
2494765179,Lote/Terreno,"Bortolan Sul, Poços de Caldas - MG",300000,,,,,R$ 10.000.000,-21.787063,-46.641401
2451609979,Casa,"Jardim Esperança, Poços de Caldas - MG",180,2,2,1,,R$ 325.000,-22.118815,-46.683995
2506166526,Lote/Terreno,"Residencial Veredas, Poços de Caldas - MG",571,,,,,R$ 525.000,-21.808696,-46.576769
2529691189,Apartamento,"Jardim dos Estados, Poços de Caldas - MG",128,3,2,1,R$ 180,R$ 600.000,-21.808696,-46.576769
2528871701,Apartamento,"Rua Jovina Moras Diniz - Residencial Veredas, Poços de Caldas - MG",50,2,1,1,,R$ 230.000,-21.808696,-46.576769
2519139049,Lote/Terreno,"Jardim Quisisana, Poços de Caldas - MG",380,,,,,R$ 250.000,-23.519116,-46.406947
2531047642,Elementare,"Rua Antônio Clemente, 242 - Jardim São Paulo, São Paulo - SP",24,,,,,R$ 198.000,-23.49261,-46.622174
2516224424,Apartamento,"Jardim Elvira Dias, Poços de Caldas - MG",82,3,2,2,,R$ 450.000,-22.118815,-46.683995
2524868607,Apartamento,"Jardim Elvira Dias, Poços de Caldas - MG",115,3,4,2,R$ 636,R$ 590.000,-22.118815,-46.683995
2535780832,Casa,"Bortolan, Poços de Caldas - MG",401,3,4,3,,R$ 3.800.000,-21.808696,-46.576769
2451609404,Casa,"São Domingos, Poços de Caldas - MG",500,4,4,4,,R$ 2.500.000,-21.808696,-46.576769
2527915791,Apartamento,"Rua Tereza Batista Ferreira - Jardim Carolina, Poços de Caldas - MG",65,2,2,1,,R$ 290.000,-21.808696,-46.576769
2529154002,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",96,2,2,2,R$ 20,R$ 300.000,-23.519116,-46.406947
2531891290,RESIDENCIAL,"Rua Viveiros de Castro, 335 - Jardim São Paulo, São Paulo - SP",65,3,2,2,,,-23.495967,-46.616998
2521079930,Casa,"Jardim Formosa, Poços de Caldas - MG",173,3,2,2,,R$ 495.000,-21.777785,-46.619565
2535318107,Lote/Terreno,"Residencial Morumbi, Poços de Caldas - MG",347,,,,,R$ 220.000,-21.808696,-46.576769
2528871119,Apartamento,"Rua José Pereira Marques - Jardim Country Club, Poços de Caldas - MG",67,2,2,1,R$ 250,R$ 310.000,-21.808696,-46.576769
2483516501,Lote/Terreno,"Jardim Centenario, Poços de Caldas - MG",450,,,,,R$ 250.000,-21.808696,-46.576769
2527914744,Apartamento,"Avenida Sinésio do Lago - Campo das Antas, Poços de Caldas - MG",57,2,2,1,,R$ 279.000,-21.808696,-46.576769
2451606538,Lote/Terreno,"Parque Véu das Noivas, Poços de Caldas - MG",1100,,,,,R$ 280.000,-21.775901,-46.61222
2430069645,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",83,3,2,2,R$ 360,R$ 400.000,-23.519116,-46.406947
2533024601,Metrocasa,"Rua Carlos da Cunha Mattos, 409-421 - Chácara Inglesa, São Paulo - SP",24-104,1-2,1,,,"A partir de
                    R$ 209.000",-23.570533,-46.663713
94415597,Apartamento,"Campo das Antas, Poços de Caldas - MG",59,2,1,1,,R$ 210.000,-21.808696,-46.576769
2514071546,Casa,"Dom Bosco, Poços de Caldas - MG",360,3,2,,,R$ 330.000,-16.652012,-46.268841
2458434573,Lote/Terreno,"Santa Maria, Poços de Caldas - MG",2511,,,,,R$ 920.000,-21.808696,-46.576769
2528450008,Apartamento,"Jardim Bandeirantes, Poços de Caldas - MG",53,2,1,,,R$ 199.990,-22.118815,-46.683995
2528448129,Lote/Terreno,"Residencial Morumbi, Poços de Caldas - MG",300,,,,,R$ 170.000,-21.808696,-46.576769
2513598399,Casa,"Campo das Antas, Poços de Caldas - MG",129,3,3,2,,R$ 390.000,-21.808696,-46.576769
2536411391,Vibra,"Avenida Imirim, 61 - Imirim, São Paulo - SP",39-43,2,1,,,,-23.570533,-46.663713
2516224423,Casa,"Village São Luiz, Poços de Caldas - MG",247,3,2,2,,R$ 780.000,-22.995627,-43.257154
2528450149,Lote/Terreno,"Loteamento Residencial Tiradentes, Poços de Caldas - MG",275,,,,,R$ 120.000,-21.808696,-46.576769
2458771226,Casa,"Jardim Paraíso, Poços de Caldas - MG",215,2,1,1,,R$ 450.000,-21.808696,-46.576769
2494919673,Lote/Terreno,"Jardim Europa, Poços de Caldas - MG",448,,,,,R$ 350.000,-21.808696,-46.576769
2536460390,Apartamento,"Nossa Senhora Aparecida, Poços de Caldas - MG",113,3,3,4,R$ 440,R$ 660.000,-21.808696,-46.576769
2430223190,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",83,3,2,2,R$ 360,R$ 400.000,-23.519116,-46.406947
2527567640,NeoConx,"Avenida Imirim, 702 - Imirim, São Paulo - SP",37,2,1,,,R$ 269.000,-23.570533,-46.663713
2528450135,Lote/Terreno,"Bortolan Norte I, Poços de Caldas - MG",788,,,,,R$ 480.000,-21.808696,-46.576769
2536460391,Apartamento,"Jardim Elvira Dias, Poços de Caldas - MG",118,3,4,2,R$ 470,R$ 750.000,-22.118815,-46.683995
2528451175,Lote/Terreno,"Parque Pinheiros, Poços de Caldas - MG",337,,,,,R$ 170.000,-21.808696,-46.576769
2522175187,Apartamento,"Centro, Poços de Caldas - MG",150,3,3,2,R$ 700,R$ 750.000,-21.808696,-46.576769
2528447855,Lote/Terreno,"Residencial Veredas, Poços de Caldas - MG",572,,,,,R$ 350.000,-21.808696,-46.576769
2532210946,Apartamento,"Santa Teresa, Poços de Caldas - MG",64,2,1,1,R$ 100,R$ 190.000,-21.808696,-46.576769
2433390406,METROPOLITAN,"Rua Simão Velho, 486 - Vila Albertina, São Paulo - SP",70-107,2-3,1-3,,,,-23.495252,-46.691797
2451604256,Casa,"São Geraldo, Poços de Caldas - MG",487,3,3,2,,R$ 1.100.000,-21.808696,-46.576769
2468683698,Casa,"Jardim dos Manacas, Poços de Caldas - MG",100,3,2,2,,R$ 450.000,-22.955348,-43.285011
2435200781,Apartamento,"Jardim Elvira Dias, Poços de Caldas - MG",118,3,3,2,R$ 360,R$ 550.000,-22.118815,-46.683995
2538942784,Casa,"São Benedito, Poços de Caldas - MG",220,3,3,4,,R$ 1.200.000,-21.808696,-46.576769
2528447843,Lote/Terreno,"Maria Imaculada, Poços de Caldas - MG",250,,,,,R$ 200.000,-30.067673,-51.235047
2521634277,Apartamento,"Centro, Poços de Caldas - MG",59,1,1,,R$ 315,R$ 275.000,-21.808696,-46.576769
2528364443,Moov,"Avenida Inajar de Souza, 1137 - Limão, São Paulo - SP",44-58,2-3,2,1,,R$ 338.000,-23.497949,-46.675597
2516224427,Apartamento,"Nossa Senhora Aparecida, Poços de Caldas - MG",109,3,2,1,R$ 150,R$ 350.000,-21.808696,-46.576769
2430221008,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",83,3,2,2,R$ 360,R$ 450.000,-23.519116,-46.406947
2497569401,Apartamento,"Avenida José Remígio Prezia, 715 - Jardim dos Estados, Poços de Caldas - MG",115,3,3,1,R$ 120,R$ 420.000,-21.785278,-46.549208
2430069646,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",83,3,2,2,R$ 360,R$ 400.000,-23.519116,-46.406947
2516226017,Casa,"Jardim Carolina, Poços de Caldas - MG",100,3,2,2,,R$ 450.000,-22.118815,-46.683995
2537492126,Apartamento,"Centro, Poços de Caldas - MG",123,3,2,2,R$ 720,R$ 950.000,-21.808696,-46.576769
2525062726,Apartamento,"Jardim Cascatinha, Poços de Caldas - MG",90,3,3,2,R$ 300,R$ 620.000,-21.795123,-46.561418
2533891694,Kz,"Rua Barnabé Coutinho, 457 - Vila Albertina, São Paulo - SP",36-42,1-2,1,,,,-23.49557,-46.690593
2526447117,Casa,"Centro, Poços de Caldas - MG",90,2,2,,,R$ 315.000,-21.808696,-46.576769
2521632111,Apartamento,"Centro, Poços de Caldas - MG",114,3,4,2,R$ 360,R$ 890.000,-21.808696,-46.576769
2451608683,Lote/Terreno,"Jardim Quisisana, Poços de Caldas - MG",258,,,,,R$ 220.000,-23.519116,-46.406947
2525062725,Apartamento,"Centro, Poços de Caldas - MG",43,1,1,1,R$ 300,R$ 385.000,-21.808696,-46.576769
2538050684,Apartamento,"Nossa Senhora Aparecida, Poços de Caldas - MG",95,3,2,,,R$ 280.000,-21.808696,-46.576769
2520001098,Casa,"Jardim Das Hortênsias, Poços de Caldas - MG",137,3,3,3,,R$ 590.000,-23.014179,-45.574445
2480062295,Moov,"Avenida Inajar de Souza, 1137 - Limão, São Paulo - SP",45-58,2-3,1,1,,R$ 329.921,-23.497949,-46.675597
2503531585,Apartamento,"Centro, Poços de Caldas - MG",115,3,2,,R$ 450,R$ 690.000,-21.808696,-46.576769
2465695183,Apartamento,"Jardim Elvira Dias, Poços de Caldas - MG",118,3,3,2,R$ 350,R$ 760.000,-22.118815,-46.683995
2451609692,Lote/Terreno,"Estância São José, Poços de Caldas - MG",600,,,,,R$ 210.000,-23.47197,-50.24535
2516226005,Casa,"Jardim Carolina, Poços de Caldas - MG",100,3,2,3,,R$ 480.000,-22.118815,-46.683995
2534567979,Apartamento,"Centro, Poços de Caldas - MG",20,1,1,1,R$ 429,R$ 115.000,-21.808696,-46.576769
2496698341,Casa,"Jardim Quisisana, Poços de Caldas - MG",153,3,2,2,,R$ 750.000,-23.519116,-46.406947
2528364580,Metro,"Rua Cachoeira Mangaval, 250 - Vila Itaim, São Paulo - SP",43-127,2,1,,,R$ 184.000,-23.570533,-46.663713
2506235773,Apartamento,"Rua Castro Alves - Jardim Cascatinha, Poços de Caldas - MG",75,2,2,1,R$ 155,R$ 350.000,-21.808696,-46.576769
2535752595,Casa,"Jardim Novo Mundo, Poços de Caldas - MG",350,4,4,3,,R$ 1.350.000,-21.791,-46.588941
2528450499,Lote/Terreno,"Parque Primavera, Poços de Caldas - MG",300,,,,,R$ 210.000,-21.808696,-46.576769
2535677936,Casa,"Conjunto Habitacional Pedro Afonso Junqueira, Poços de Caldas - MG",75,2,1,1,,R$ 220.000,-21.808696,-46.576769
91814694,Lote/Terreno,"Campo das Antas, Poços de Caldas - MG",477,,,,,R$ 250.000,-21.808696,-46.576769
2516225087,Lote/Terreno,"Chacaras Pocos de Caldas, Poços de Caldas - MG",1200,,,,,R$ 325.000,-21.808696,-46.576769
2527271209,UP,"Rua Cachoeira Mangaval, 250 - Vila Itaim, São Paulo - SP",43-47,2,1,1,,R$ 147.000,-23.570533,-46.663713
2496817578,Apartamento,"Jardim Elvira Dias, Poços de Caldas - MG",90,2,2,1,R$ 250.000,R$ 480.000,-22.118815,-46.683995
2528871652,Casa,"Estrada Áthila Cagnani de Melo - Panorama, Poços de Caldas - MG",223,3,4,3,,R$ 1.400.000,-21.808696,-46.576769
2533445925,Lote/Terreno,"Jardim Europa, Poços de Caldas - MG",429,,,,,R$ 350.000,-21.808696,-46.576769
2516225825,Casa,"Caio Junqueira, Poços de Caldas - MG",92,2,2,1,,R$ 330.000,-21.808696,-46.576769
2521387350,Casa,"Jardim Ipê, Poços de Caldas - MG",100,3,1,1,,R$ 380.000,-22.118815,-46.683995
2531833917,Casa,"Jardim dos Estados, Poços de Caldas - MG",574,5,5,4,,R$ 2.200.000,-21.808696,-46.576769
2527278739,Piazza,"Rua Daniel Rossi, 68 - Santana, São Paulo - SP",143-256,3-4,1,4-6,,"A partir de
                    R$ 1.700.000",-23.499202,-46.630233
2534442615,Casa,"São Geraldo, Poços de Caldas - MG",260,3,3,1,,R$ 550.000,-21.808696,-46.576769
2510468110,Lote/Terreno,"Santo André, Poços de Caldas - MG",332,,,,,R$ 200.000,-21.808696,-46.576769
2528342697,Casa,"Jardim dos Estados, Poços de Caldas - MG",297,4,4,4,,R$ 1.500.000,-21.808696,-46.576769
2516225823,Apartamento,"Centro, Poços de Caldas - MG",114,3,3,3,R$ 608,R$ 950.000,-21.808696,-46.576769
2516226009,Apartamento,"Centro, Poços de Caldas - MG",300,3,4,3,R$ 1.900,R$ 2.500.000,-21.808696,-46.576769
2528447852,Lote/Terreno,"Jardim Kennedy, Poços de Caldas - MG",275,,,,,R$ 110.000,-23.675205,-46.432621
2455806033,Casa,"Jardim Campos Elísios, Poços de Caldas - MG",283,3,3,,,R$ 750.000,-22.925189,-47.110363
2525452382,Residencial,"Rua Abaíbas, 105 - Vila Palmeiras, São Paulo - SP",40-47,2,1,,,R$ 240.000,-23.496488,-46.688211
2494089060,Apartamento,"Centro, Poços de Caldas - MG",96,3,2,3,,R$ 700.000,-21.808696,-46.576769
86696645,Apartamento,"Jardim Cascatinha, Poços de Caldas - MG",94,3,2,,,R$ 500.000,-21.795123,-46.561418
2519864984,Apartamento,"Jardim dos Estados, Poços de Caldas - MG",72,2,3,2,R$ 210,R$ 390.000,-21.808696,-46.576769
1040848911,Casa,"Jardim Del Rey, Poços de Caldas - MG",500,4,5,3,,R$ 1.800.000,-22.118815,-46.683995
2451607553,Casa,"Parque Primavera, Poços de Caldas - MG",160,3,2,2,,R$ 700.000,-21.808696,-46.576769
2476940617,Casa,"Jardim dos Manacas, Poços de Caldas - MG",96,3,1,4,,R$ 350.000,-22.955348,-43.285011
2528393547,FAO,"Rua Duarte de Azevedo, 640 - Santana, São Paulo - SP",75,1,1,1,,R$ 750.000,-23.497568,-46.632771
2518168948,Casa,"Jardim Novo Mundo, Poços de Caldas - MG",300,4,4,5,,R$ 800.000,-21.791,-46.588941
2538826087,Casa,"Estancia Pocos de Caldas, Poços de Caldas - MG",123,3,3,2,,R$ 380.000,-21.808696,-46.576769
2451609606,Casa,"Jardim Vitoria Iv, Poços de Caldas - MG",64,2,1,4,,R$ 250.000,-19.86055,-43.882504
2528447848,Lote/Terreno,"Jardim Kennedy, Poços de Caldas - MG",4815,,,,,R$ 2.300.000,-23.675205,-46.432621
2451609778,Lote/Terreno,"Centro, Poços de Caldas - MG",481,,,,,R$ 380.000,-21.808696,-46.576769
2537745085,Apartamento,"Centro, Poços de Caldas - MG",125,3,3,2,R$ 550,R$ 1.050.000,-21.808696,-46.576769
2527147801,Funn,"Rua Doutor Morais Dantas, 189 - Vila Barbosa, São Paulo - SP",34-38,2,1,1,,,-23.500124,-46.672194
2499200980,Casa,"Parque Vivaldi Leite Ribeiro, Poços de Caldas - MG",140,3,2,2,,R$ 599.000,-22.885289,-43.328431
2504079830,Casa,"Marçal Santos , Poços de Caldas - MG",452,4,4,3,,R$ 1.800.000,-21.808696,-46.576769
2527914747,Apartamento,"Rua João Sebastião de Oliveira - Jardim Country Club, Poços de Caldas - MG",73,2,2,1,,R$ 295.000,-21.808696,-46.576769
2529058326,Apartamento,"Centro, Poços de Caldas - MG",60,2,1,1,R$ 260,R$ 350.000,-21.808696,-46.576769
2516225085,Imóvel,"Jardim dos Estados, Poços de Caldas - MG",280,,4,,,R$ 1.500.000,-21.808696,-46.576769
2534705550,Chácara,"Colinas, Poços de Caldas - MG",110,3,2,4,,R$ 300.000,-21.808696,-46.576769
2527969473,Metrocasa,"Rua Guaracica, 341 - Vila Curuçá, São Paulo - SP",31-62,1-2,1,,,R$ 209.000,-23.508457,-46.416989
2451609408,Casa,"Monte Verde II , Poços de Caldas - MG",90,3,2,2,R$ 60,R$ 417.000,-21.808696,-46.576769
2524450382,Apartamento,"Residencial Morumbi, Poços de Caldas - MG",75,3,2,1,R$ 160,R$ 290.000,-21.808696,-46.576769
2516225828,Casa,"Bortolan, Poços de Caldas - MG",672,4,5,6,,R$ 3.000.000,-21.808696,-46.576769
2531848001,Chácara,"Area Rural de Pocos de Caldas, Poços de Caldas - MG",240,3,2,5,,R$ 425.000,-21.808696,-46.576769
2492572940,Casa,"Centro, Poços de Caldas - MG",147,3,2,,,R$ 800.000,-21.808696,-46.576769
2534443179,Apartamento,"Residencial Morumbi, Poços de Caldas - MG",68,2,2,1,R$ 120,R$ 260.000,-21.808696,-46.576769
2510573089,Metrocasa,"Rua Guaracica, 341 - Vila Curuçá, São Paulo - SP",30-62,1-2,1,,,R$ 229.900,-23.508457,-46.416989
2451604260,Casa,"Jardim Europa, Poços de Caldas - MG",385,4,3,4,,R$ 950.000,-21.808696,-46.576769
2490412006,Lote/Terreno,Poços de Caldas - MG,2053,,,,,R$ 250.000,-21.808696,-46.576769
2521743281,Lote/Terreno,"Residencial Campo da Cachoeira, Poços de Caldas - MG",834,,,,R$ 600,R$ 600.000,-21.808696,-46.576769
2509039103,Lote/Terreno,"Zona Rural, Poços de Caldas - MG",510,,,,,R$ 90.000,-21.808696,-46.576769
2527659410,Casa,"Campo das Antas, Poços de Caldas - MG",94,2,3,2,,R$ 329.999,-21.808696,-46.576769
2451609781,Casa,"Jardim Campos Elísios, Poços de Caldas - MG",121,3,2,2,,R$ 550.000,-22.925189,-47.110363
2536363355,Apartamento,"São João, Poços de Caldas - MG",50,2,1,1,R$ 1,R$ 260.000,-21.808696,-46.576769
2528394982,Piazza,"Rua Alfredo Pujol, 1393 - Santana, São Paulo - SP",133,3,2,3-4,,R$ 1.250.000,-23.497568,-46.632771
2530225576,Casa,"Jardim Santa Rita, Poços de Caldas - MG",207,2,2,2,,R$ 500.000,-22.118815,-46.683995
2523854882,Apartamento,"Residencial Greenville, Poços de Caldas - MG",57,2,2,1,R$ 170,R$ 270.000,-21.788288,-46.551419
2451609320,Lote/Terreno,"Jardim dos Estados, Poços de Caldas - MG",465,,,,,R$ 380.000,-21.808696,-46.576769
2447536100,Sala/Conjunto,"Vila Cruz, Poços de Caldas - MG",60,,2,1,,R$ 350.000,-21.808696,-46.576769
2494089292,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",96,3,2,2,R$ 400,R$ 620.000,-23.519116,-46.406947
2477080916,Apartamento,"Residencial Morumbi, Poços de Caldas - MG",62,2,2,1,,R$ 250.000,-21.808696,-46.576769
2527816391,ÁPICE,"Rua Pedroso Xavier, 277 - Vila Albertina, São Paulo - SP",84,3,2,2,,R$ 610.000,-23.570533,-46.663713
2527915925,Apartamento,"Rua Doutor Arthur de Mendonça Chaves - Santa Angela, Poços de Caldas - MG",70,2,2,1,,R$ 230.000,-21.808696,-46.576769
2527915926,Apartamento,"Rua Maurício Vieira Romão - Jardim Elvira Dias, Poços de Caldas - MG",69,2,2,1,,R$ 310.000,-21.808696,-46.576769
2503300975,Casa,"Campo das Antas, Poços de Caldas - MG",55,2,1,2,,R$ 250.000,-21.808696,-46.576769
2520000184,Casa,"Jardim dos Estados, Poços de Caldas - MG",372,4,6,6,,R$ 2.650.000,-21.808696,-46.576769
2526765788,Casa,"Loteamento Campo das Aroeiras, Poços de Caldas - MG",100,2,2,2,,R$ 340.000,-21.808696,-46.576769
2452720443,Apartamento,"Jardim Cascatinha, Poços de Caldas - MG",91,3,2,1,R$ 280,R$ 450.000,-21.795123,-46.561418
2530412799,Double,"Rua Doutor César, 1151 - Santana, São Paulo - SP",39-54,,,1,,R$ 762.110,-23.497568,-46.632771
1984235482,Apartamento,"Parque Vivaldi Leite Ribeiro, Poços de Caldas - MG",100,3,2,2,,R$ 458.000,-22.885289,-43.328431
2516225829,Casa,"Parque Véu das Noivas, Poços de Caldas - MG",338,3,3,3,,R$ 850.000,-21.775901,-46.61222
2483835016,Apartamento,"Jardim Cascatinha, Poços de Caldas - MG",78,2,2,2,,R$ 390.000,-21.795123,-46.561418
2533131961,Casa,"Jardim São Bento, Poços de Caldas - MG",76,2,2,1,,R$ 226.000,-22.131971,-46.312564
2532483942,Casa,"Chácara Poços De Caldas, Poços de Caldas - MG",475,4,4,2,,R$ 2.100.000,-21.771905,-46.639016
2537743360,Lote/Terreno,"Bianucci, Poços de Caldas - MG",470,,,,,R$ 250.000,-33.041126,-61.16254
2500856102,Double,"Rua Doutor César, 1161 - Santana, São Paulo - SP",39-522,,,1,,R$ 768.000,-23.50273,-46.636626
2537493783,Lote/Terreno,"Jardim Europa, Poços de Caldas - MG",420,,,,,R$ 400.000,-21.808696,-46.576769
86696905,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",120,3,1,2,,R$ 255.000,-23.519116,-46.406947
2451696989,Casa,"Jardim Novo Mundo, Poços de Caldas - MG",335,4,4,4,,R$ 1.450.000,-21.791,-46.588941
2534817374,Lote/Terreno,"Residencial Mantiqueira, Poços de Caldas - MG",352,,,,,R$ 170.000,-21.808696,-46.576769
2438871974,Apartamento,"Centro, Poços de Caldas - MG",218,4,4,2,R$ 1.300,R$ 1.500.000,-21.808696,-46.576769
2503298524,Casa,"Alto da Boa Vista, Poços de Caldas - MG",1000,4,7,6,,R$ 2.000.000,-21.808696,-46.576769
2480378797,Metro,"Avenida Cangaíba, 3720 - Cangaíba, São Paulo - SP",33-46,1-3,1,,,R$ 199.000,-23.505339,-46.521217
2454021860,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",70,2,1,2,R$ 360,R$ 350.000,-23.519116,-46.406947
2468397377,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",78,2,2,1,,R$ 300.000,-23.519116,-46.406947
2498548307,Chácara,"Chacaras Pocos de Caldas, Poços de Caldas - MG",900,5,6,8,,R$ 2.200.000,-21.808696,-46.576769
2451694935,Casa,"Parque Vivaldi Leite Ribeiro, Poços de Caldas - MG",207,3,2,2,,R$ 800.000,-22.885289,-43.328431
2534173607,Chácara,"Zona Rural, Poços de Caldas - MG",280,3,3,10,,R$ 380.000,-21.808696,-46.576769
2451608443,Casa,"Nossa Senhora Aparecida, Poços de Caldas - MG",192,3,2,,,R$ 550.000,-21.808696,-46.576769
2470149176,Apartamento,"São Benedito, Poços de Caldas - MG",144,3,4,2,R$ 800,R$ 1.300.000,-21.808696,-46.576769
2533024456,Metrocasa,"Avenida Cangaíba, 3720 - Cangaíba, São Paulo - SP",29-47,1-3,1,,,"A partir de
                    R$ 206.305",-23.505339,-46.521217
2531570895,Casa,"Residencial Greenville, Poços de Caldas - MG",180,3,2,2,,R$ 420.000,-21.788288,-46.551419
