type,area,bedroom,bathroom,garage,latitude,longitude,bathroom_per_bedroom,price
Apartamento,60.0,2.0,1.0,2.0,-23.519116,-46.406946999999995,0.5,220000.0
Casa,480.0,5.0,6.0,3.0,-21.808695999999998,-46.576769,1.2,1890000.0
Casa,109.0,2.0,2.0,,-22.955348,-43.285011,1.0,380000.0
Apartamento,117.0,3.0,3.0,2.0,-21.789839,-46.567699,1.0,850000.0
Apartamento,84.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,380000.0
Apartamento,133.0,3.0,3.0,3.0,-21.787361999999998,-46.587752,1.0,665900.0
Casa,315.0,4.0,1.0,4.0,-22.118814999999998,-46.683995,0.25,980000.0
Apartamento,102.0,3.0,2.0,1.0,-23.519116,-46.406946999999995,0.6666666666666666,350000.0
Apartamento,120.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,480000.0
Apartamento,218.0,4.0,6.0,2.0,-21.808695999999998,-46.576769,1.5,1600000.0
Apartamento,65.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,210000.0
Apartamento,93.0,3.0,2.0,1.0,-22.118814999999998,-46.683995,0.6666666666666666,462955.0
Apartamento,125.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,1050000.0
Apartamento,55.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,180000.0
Apartamento,110.0,2.0,1.0,2.0,-19.664278,-43.862644,0.5,350000.0
Casa,81.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,270000.0
Apartamento,67.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,260000.0
Casa,240.0,4.0,3.0,4.0,-22.118814999999998,-46.683995,0.75,720000.0
Apartamento,77.0,2.0,2.0,2.0,-22.118814999999998,-46.683995,1.0,580000.0
Apartamento,50.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,200000.0
Casa,470.0,3.0,3.0,3.0,-21.775901,-46.61222,1.0,1500000.0
Apartamento,69.0,2.0,2.0,1.0,-21.225386999999998,-43.800914,1.0,260000.0
Apartamento,68.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,280000.0
Casa,168.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,1600.0
Apartamento,192.0,3.0,3.0,3.0,-21.808695999999998,-46.576769,1.0,1300000.0
Casa,574.0,5.0,5.0,4.0,-21.808695999999998,-46.576769,1.0,2200000.0
Apartamento,91.0,3.0,3.0,2.0,-21.795123,-46.561417999999996,1.0,455003.0
Apartamento,100.0,2.0,2.0,2.0,-21.794648000000002,-46.568532,1.0,420000.0
Casa,120.0,3.0,2.0,2.0,-23.471970000000002,-50.24535,0.6666666666666666,265000.0
Apartamento,80.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,270000.0
Apartamento,100.0,3.0,1.0,2.0,-28.453917999999998,-48.945153000000005,0.3333333333333333,350000.0
Apartamento,75.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,285000.0
Apartamento,52.0,2.0,1.0,1.0,-23.675205,-46.432621000000005,0.5,169990.0
Apartamento,114.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,450000.0
Apartamento,20.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,115000.0
Apartamento,55.0,2.0,2.0,1.0,-23.014179000000002,-45.574445000000004,1.0,220000.0
Apartamento,160.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,650000.0
Apartamento,76.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,250000.0
Casa,100.0,3.0,3.0,2.0,-23.014179000000002,-45.574445000000004,1.0,420000.0
Casa,117.0,3.0,2.0,1.0,-23.675205,-46.432621000000005,0.6666666666666666,280000.0
Casa,350.0,3.0,3.0,3.0,-21.808695999999998,-46.576769,1.0,980000.0
Apartamento,53.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,175000.0
Apartamento,75.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,350000.0
Casa,200.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,750000.0
Apartamento,59.0,2.0,1.0,1.0,-22.955348,-43.285011,0.5,229763.0
Casa,305.0,2.0,1.0,,-22.118814999999998,-46.683995,0.5,400000.0
Casa,80.0,2.0,3.0,3.0,-22.118814999999998,-46.683995,1.5,370000.0
Casa,118.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,540000.0
Casa,180.0,2.0,1.0,1.0,-23.675205,-46.432621000000005,0.5,330000.0
Apartamento,80.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,285000.0
Apartamento,68.0,2.0,2.0,1.0,-28.453917999999998,-48.945153000000005,1.0,295000.0
Casa,90.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,300000.0
Casa,253.0,3.0,2.0,4.0,-21.808695999999998,-46.576769,0.6666666666666666,800000.0
Apartamento,54.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,318000.0
Casa,114.0,3.0,1.0,2.0,-22.955348,-43.285011,0.3333333333333333,395000.0
Casa,490.0,3.0,3.0,4.0,-21.808695999999998,-46.576769,1.0,1900000.0
Apartamento,90.0,2.0,1.0,,-23.519116,-46.406946999999995,0.5,250000.0
Apartamento,92.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,500000.0
Apartamento,68.0,2.0,2.0,,-21.808695999999998,-46.576769,1.0,400000.0
Apartamento,44.0,2.0,1.0,1.0,-22.925189000000003,-47.110363,0.5,139000.0
Casa,178.0,3.0,1.0,3.0,-21.808695999999998,-46.576769,0.3333333333333333,380000.0
Casa,215.0,4.0,1.0,2.0,-21.808695999999998,-46.576769,0.25,750000.0
Casa,120.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,500000.0
Apartamento,65.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,240000.0
Apartamento,53.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,180000.0
Apartamento,50.0,2.0,1.0,,-22.118814999999998,-46.683995,0.5,240000.0
Casa,154.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,560000.0
Casa,130.0,3.0,4.0,2.0,-21.788288,-46.551419,1.3333333333333333,450000.0
Apartamento,50.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,230000.0
Casa,88.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,350000.0
Casa,220.0,4.0,4.0,4.0,-21.808695999999998,-46.576769,1.0,850000.0
Apartamento,72.0,2.0,1.0,2.0,-23.519116,-46.406946999999995,0.5,245000.0
Casa,240.0,3.0,2.0,3.0,-21.808695999999998,-46.576769,0.6666666666666666,590000.0
Casa,198.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,739000.0
Apartamento,1759.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,415000.0
Casa,133.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,315000.0
Apartamento,58.0,2.0,1.0,1.0,-23.014179000000002,-45.574445000000004,0.5,210000.0
Casa,156.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,400000.0
Apartamento,115.0,3.0,4.0,2.0,-21.808695999999998,-46.576769,1.3333333333333333,990000.0
Casa,180.0,3.0,1.0,4.0,-23.675205,-46.432621000000005,0.3333333333333333,420000.0
Casa,2200.0,4.0,3.0,3.0,-21.808695999999998,-46.576769,0.75,3800.0
Apartamento,110.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,490000.0
Casa,78.0,3.0,2.0,2.0,-19.664278,-43.862644,0.6666666666666666,380000.0
Apartamento,86.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,320000.0
Casa,100.0,3.0,1.0,2.0,-22.118814999999998,-46.683995,0.3333333333333333,420000.0
Apartamento,78.0,2.0,2.0,1.0,-23.519116,-46.406946999999995,1.0,300000.0
Apartamento,84.0,2.0,2.0,2.0,-21.782027,-46.553934000000005,1.0,420000.0
Casa,215.0,4.0,3.0,3.0,-21.808695999999998,-46.576769,0.75,750000.0
Casa,80.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,285000.0
Apartamento,120.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,300000.0
Apartamento,75.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,365000.0
Apartamento,65.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,192850.0
Casa,176.0,3.0,2.0,2.0,-21.804724,-46.577327000000004,0.6666666666666666,530000.0
Casa,220.0,3.0,3.0,2.0,-22.118814999999998,-46.683995,1.0,630000.0
Casa,323.0,4.0,3.0,2.0,-22.885289,-43.328431,0.75,750000.0
Casa,110.0,2.0,1.0,2.0,-22.118814999999998,-46.683995,0.5,400000.0
Casa,60.0,3.0,2.0,2.0,-16.652012,-46.268840999999995,0.6666666666666666,210000.0
Casa,207.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,580000.0
Apartamento,65.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,250000.0
Apartamento,92.0,3.0,1.0,2.0,-19.664278,-43.862644,0.3333333333333333,300000.0
Apartamento,65.0,2.0,1.0,1.0,-21.777785,-46.619565,0.5,280000.0
Casa,100.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,479000.0
Apartamento,82.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,380000.0
Apartamento,92.0,3.0,2.0,1.0,-19.664278,-43.862644,0.6666666666666666,410000.0
Apartamento,76.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,586000.0
Casa,140.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,530000.0
Apartamento,75.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,320000.0
Apartamento,147.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,380000.0
Apartamento,69.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,348000.0
Apartamento,75.0,2.0,2.0,1.0,-31.751756,-52.377656,1.0,328000.0
Casa,75.0,2.0,2.0,2.0,-22.131971,-46.312564,1.0,280000.0
Apartamento,47.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,175000.0
Apartamento,50.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,159000.0
Apartamento,62.0,2.0,2.0,2.0,-21.777785,-46.619565,1.0,270000.0
Apartamento,82.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,460000.0
Casa,76.0,2.0,1.0,,-22.131971,-46.312564,0.5,230000.0
Casa,223.0,3.0,4.0,3.0,-21.808695999999998,-46.576769,1.3333333333333333,1400000.0
Apartamento,105.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,460000.0
Apartamento,164.0,3.0,3.0,1.0,-21.808695999999998,-46.576769,1.0,750000.0
Apartamento,106.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,320000.0
Apartamento,410.0,4.0,6.0,3.0,-21.808695999999998,-46.576769,1.5,1600000.0
Apartamento,56.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,260000.0
Apartamento,217.0,3.0,2.0,4.0,-21.808695999999998,-46.576769,0.6666666666666666,680000.0
Apartamento,101.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,600000.0
Apartamento,84.0,3.0,1.0,2.0,-19.664278,-43.862644,0.3333333333333333,225400.0
Casa,182.0,3.0,2.0,2.0,-21.787361999999998,-46.587752,0.6666666666666666,950000.0
Apartamento,124.0,3.0,2.0,,-21.808695999999998,-46.576769,0.6666666666666666,750000.0
Apartamento,79.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,197000.0
Apartamento,47.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,250000.0
Casa,104.0,3.0,1.0,2.0,-22.995627,-43.257154,0.3333333333333333,450000.0
Casa,120.0,3.0,2.0,2.0,38.763782,-9.096756,0.6666666666666666,400000.0
Casa,54.0,2.0,1.0,4.0,-21.808695999999998,-46.576769,0.5,210000.0
Apartamento,74.0,2.0,2.0,1.0,-21.787361999999998,-46.587752,1.0,400000.0
Apartamento,200.0,4.0,5.0,3.0,-21.808695999999998,-46.576769,1.25,1561952.0
Casa,77.0,3.0,2.0,3.0,-21.808695999999998,-46.576769,0.6666666666666666,285000.0
Apartamento,90.0,3.0,2.0,2.0,-21.777785,-46.619565,0.6666666666666666,370000.0
Casa,160.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,500000.0
Casa,95.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,420000.0
Casa,97.0,3.0,1.0,1.0,-22.748914000000003,-43.466145000000004,0.3333333333333333,400000.0
Casa,173.0,3.0,5.0,2.0,-21.808695999999998,-46.576769,1.6666666666666667,430000.0
Casa,50.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,189000.0
Apartamento,100.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,550000.0
Casa,70.0,2.0,1.0,,-16.652012,-46.268840999999995,0.5,320000.0
Apartamento,62.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,320000.0
Apartamento,65.0,2.0,2.0,1.0,-21.788288,-46.551419,1.0,300000.0
Apartamento,64.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,480000.0
Apartamento,113.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,470000.0
Apartamento,60.0,2.0,1.0,2.0,-19.86055,-43.882504,0.5,210000.0
Casa,400.0,3.0,4.0,3.0,-21.808695999999998,-46.576769,1.3333333333333333,3500000.0
Apartamento,69.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,250000.0
Casa,110.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,400000.0
Casa,235.0,4.0,3.0,2.0,-21.788288,-46.551419,0.75,950000.0
Casa,109.0,2.0,1.0,2.0,-22.955348,-43.285011,0.5,380000.0
Apartamento,49.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,200000.0
Casa,120.0,3.0,2.0,2.0,38.763782,-9.096756,0.6666666666666666,400000.0
Apartamento,240.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,1300000.0
Apartamento,240.0,2.0,3.0,2.0,-21.808695999999998,-46.576769,1.5,1300000.0
Casa,312.0,3.0,5.0,3.0,-21.808695999999998,-46.576769,1.6666666666666667,1600000.0
Apartamento,75.0,3.0,1.0,2.0,-23.519116,-46.406946999999995,0.3333333333333333,210000.0
Apartamento,67.0,2.0,2.0,1.0,-22.995627,-43.257154,1.0,260000.0
Casa,604.0,8.0,5.0,4.0,-21.808695999999998,-46.576769,0.625,2500000.0
Apartamento,118.0,3.0,3.0,2.0,-22.118814999999998,-46.683995,1.0,550000.0
Casa,222.0,3.0,3.0,2.0,-22.995627,-43.257154,1.0,780000.0
Apartamento,77.0,2.0,2.0,2.0,-21.788288,-46.551419,1.0,300000.0
Casa,275.0,3.0,1.0,,-21.808695999999998,-46.576769,0.3333333333333333,1600000.0
Apartamento,59.0,2.0,1.0,1.0,-21.791,-46.588941,0.5,199000.0
Apartamento,80.0,2.0,2.0,1.0,-21.787361999999998,-46.587752,1.0,320000.0
Apartamento,74.0,3.0,1.0,1.0,-21.788288,-46.551419,0.3333333333333333,260000.0
Apartamento,60.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,210000.0
Casa,100.0,3.0,2.0,2.0,-22.955348,-43.285011,0.6666666666666666,450000.0
Casa,67.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,230000.0
Apartamento,133.0,3.0,2.0,3.0,-21.808695999999998,-46.576769,0.6666666666666666,665900.0
Casa,76.0,2.0,2.0,1.0,-22.131971,-46.312564,1.0,226000.0
Apartamento,126.0,3.0,1.0,4.0,-22.118814999999998,-46.683995,0.3333333333333333,735000.0
Casa,487.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,1100000.0
Apartamento,79.0,2.0,1.0,1.0,-23.014179000000002,-45.574445000000004,0.5,300000.0
Apartamento,40.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,140000.0
Apartamento,99.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,360000.0
Apartamento,116.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,650000.0
Casa,240.0,3.0,2.0,4.0,-21.808695999999998,-46.576769,0.6666666666666666,1500000.0
Casa,70.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,380000.0
Casa,107.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,520000.0
Apartamento,63.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,275000.0
Casa,78.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,330000.0
Apartamento,70.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,200000.0
Casa,183.0,3.0,2.0,1.0,-22.748914000000003,-43.466145000000004,0.6666666666666666,380000.0
Apartamento,75.0,3.0,1.0,1.0,-21.787361999999998,-46.587752,0.3333333333333333,190000.0
Apartamento,132.0,3.0,3.0,2.0,-23.519116,-46.406946999999995,1.0,750000.0
Apartamento,59.0,2.0,1.0,2.0,-22.955348,-43.285011,0.5,210960.0
Apartamento,88.0,3.0,1.0,2.0,-19.664278,-43.862644,0.3333333333333333,390000.0
Casa,190.0,4.0,3.0,4.0,-21.808695999999998,-46.576769,0.75,600000.0
Casa,100.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,450000.0
Casa,114.0,2.0,3.0,2.0,-21.788288,-46.551419,1.5,495000.0
Apartamento,48.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,205000.0
Apartamento,165.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,460000.0
Apartamento,63.0,2.0,2.0,1.0,-23.519116,-46.406946999999995,1.0,280000.0
Apartamento,82.0,3.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.3333333333333333,360000.0
Apartamento,93.0,2.0,1.0,2.0,-28.453917999999998,-48.945153000000005,0.5,350000.0
Casa,212.0,4.0,3.0,4.0,-21.786054999999998,-46.568707,0.75,850000.0
Apartamento,300.0,3.0,4.0,3.0,-21.808695999999998,-46.576769,1.3333333333333333,2500000.0
Apartamento,93.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,308000.0
Casa,386.0,3.0,3.0,4.0,-22.885289,-43.328431,1.0,1600000.0
Apartamento,95.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,450000.0
Apartamento,136.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,2300.0
Apartamento,128.0,3.0,3.0,2.0,-22.118814999999998,-46.683995,1.0,870000.0
Apartamento,78.0,2.0,2.0,1.0,-23.014179000000002,-45.574445000000004,1.0,315000.0
Casa,100.0,3.0,1.0,1.0,-21.786054999999998,-46.568707,0.3333333333333333,400000.0
Casa,250.0,2.0,1.0,1.0,-21.795123,-46.561417999999996,0.5,370000.0
Apartamento,130.0,3.0,1.0,3.0,-21.787361999999998,-46.587752,0.3333333333333333,788400.0
Apartamento,103.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,330000.0
Apartamento,59.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,300000.0
Apartamento,86.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,520000.0
Apartamento,113.0,3.0,4.0,1.0,-21.808695999999998,-46.576769,1.3333333333333333,700000.0
Casa,285.0,3.0,5.0,4.0,-21.808695999999998,-46.576769,1.6666666666666667,2100000.0
Apartamento,88.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,290000.0
Apartamento,140.0,2.0,1.0,4.0,19.364267,-99.188642,0.5,330000.0
Apartamento,78.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,350000.0
Apartamento,65.0,2.0,2.0,2.0,-23.014179000000002,-45.574445000000004,1.0,270000.0
Apartamento,98.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,348000.0
Apartamento,64.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,180000.0
Apartamento,82.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,203000.0
Casa,382.0,4.0,9.0,8.0,-21.808695999999998,-46.576769,2.25,2500000.0
Apartamento,140.0,3.0,3.0,1.0,-21.808695999999998,-46.576769,1.0,580000.0
Casa,163.0,3.0,5.0,3.0,-22.118814999999998,-46.683995,1.6666666666666667,550000.0
Apartamento,58.0,2.0,1.0,1.0,-22.995627,-43.257154,0.5,270000.0
Apartamento,65.0,2.0,2.0,1.0,-21.788288,-46.551419,1.0,260000.0
Casa,519.0,3.0,4.0,4.0,-21.775901,-46.61222,1.3333333333333333,590000.0
Apartamento,65.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Apartamento,95.0,3.0,2.0,1.0,-19.664278,-43.862644,0.6666666666666666,395000.0
Apartamento,75.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,400000.0
Apartamento,73.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,290000.0
Apartamento,74.0,2.0,1.0,1.0,-22.995627,-43.257154,0.5,270000.0
Apartamento,126.0,3.0,1.0,2.0,-22.118814999999998,-46.683995,0.3333333333333333,545000.0
Apartamento,67.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,276800.0
Casa,140.0,2.0,3.0,2.0,-21.777785,-46.619565,1.5,550000.0
Apartamento,342.0,3.0,2.0,2.0,-22.995627,-43.257154,0.6666666666666666,400000.0
Casa,130.0,3.0,2.0,4.0,-21.808695999999998,-46.576769,0.6666666666666666,1200000.0
Apartamento,55.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,180000.0
Casa,193.0,2.0,3.0,4.0,-21.808695999999998,-46.576769,1.5,1390000.0
Apartamento,113.0,3.0,2.0,1.0,-23.519116,-46.406946999999995,0.6666666666666666,283000.0
Casa,75.0,3.0,2.0,1.0,-22.118814999999998,-46.683995,0.6666666666666666,170000.0
Casa,97.0,3.0,2.0,,-21.808695999999998,-46.576769,0.6666666666666666,315000.0
Apartamento,223.0,3.0,4.0,2.0,-21.808695999999998,-46.576769,1.3333333333333333,780000.0
Apartamento,79.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,197000.0
Apartamento,67.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,320000.0
Apartamento,170.0,3.0,3.0,1.0,-22.118814999999998,-46.683995,1.0,460000.0
Apartamento,39.0,1.0,1.0,1.0,45.770259,8.543312,1.0,187900.0
Apartamento,86.0,2.0,1.0,2.0,-21.777785,-46.619565,0.5,270000.0
Casa,123.0,4.0,2.0,2.0,-22.118814999999998,-46.683995,0.5,375000.0
Casa,300.0,3.0,5.0,3.0,-21.808695999999998,-46.576769,1.6666666666666667,1300000.0
Apartamento,98.0,2.0,3.0,2.0,-21.808695999999998,-46.576769,1.5,750000.0
Apartamento,67.0,2.0,2.0,1.0,-21.787361999999998,-46.587752,1.0,355000.0
Casa,165.0,3.0,3.0,4.0,-21.808695999999998,-46.576769,1.0,450000.0
Apartamento,72.0,2.0,1.0,2.0,-22.885289,-43.328431,0.5,360000.0
Casa,250.0,3.0,3.0,4.0,-21.808695999999998,-46.576769,1.0,899999.0
Apartamento,143.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,520000.0
Casa,104.0,3.0,2.0,1.0,-22.995627,-43.257154,0.6666666666666666,450000.0
Casa,150.0,3.0,1.0,1.0,-30.067673,-51.235046999999994,0.3333333333333333,650000.0
Casa,176.0,3.0,2.0,4.0,-21.808695999999998,-46.576769,0.6666666666666666,530000.0
Apartamento,69.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,240000.0
Apartamento,77.0,2.0,2.0,,-21.795123,-46.561417999999996,1.0,410000.0
Casa,171.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,480000.0
Apartamento,60.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,340000.0
Apartamento,58.0,2.0,1.0,1.0,-21.788288,-46.551419,0.5,170000.0
Apartamento,93.0,3.0,1.0,1.0,-23.519116,-46.406946999999995,0.3333333333333333,360000.0
Apartamento,70.0,2.0,2.0,2.0,-23.014179000000002,-45.574445000000004,1.0,270000.0
Casa,161.0,3.0,4.0,2.0,-21.808695999999998,-46.576769,1.3333333333333333,2999.0
Apartamento,167.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,500000.0
Apartamento,107.0,3.0,4.0,2.0,-22.118814999999998,-46.683995,1.3333333333333333,660000.0
Apartamento,58.0,2.0,1.0,1.0,-23.014179000000002,-45.574445000000004,0.5,170000.0
Apartamento,132.0,3.0,3.0,1.0,-23.519116,-46.406946999999995,1.0,340000.0
Casa,110.0,2.0,1.0,2.0,-21.588621,-45.456061,0.5,400000.0
Casa,235.0,3.0,2.0,6.0,-23.519116,-46.406946999999995,0.6666666666666666,720000.0
Apartamento,70.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,325500.0
Casa,113.0,3.0,2.0,3.0,-21.808695999999998,-46.576769,0.6666666666666666,525000.0
Casa,350.0,4.0,4.0,3.0,-21.791,-46.588941,1.0,1350000.0
Apartamento,65.0,2.0,2.0,1.0,-21.788288,-46.551419,1.0,300000.0
Apartamento,128.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,1100000.0
Apartamento,86.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,495000.0
Apartamento,112.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,450000.0
Casa,208.0,3.0,4.0,,-21.808695999999998,-46.576769,1.3333333333333333,500000.0
Casa,100.0,4.0,3.0,2.0,-21.808695999999998,-46.576769,0.75,600000.0
Apartamento,77.0,2.0,2.0,2.0,-21.795123,-46.561417999999996,1.0,390000.0
Apartamento,76.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,320000.0
Casa,180.0,3.0,2.0,3.0,-21.808695999999998,-46.576769,0.6666666666666666,480000.0
Apartamento,65.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,190000.0
Casa,68.0,2.0,1.0,1.0,45.770259,8.543312,0.5,240000.0
Casa,190.0,3.0,3.0,2.0,-22.118814999999998,-46.683995,1.0,550000.0
Casa,700.0,3.0,5.0,20.0,-21.808695999999998,-46.576769,1.6666666666666667,2300000.0
Casa,115.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,350000.0
Apartamento,39.0,1.0,1.0,,-21.808695999999998,-46.576769,1.0,210000.0
Apartamento,114.0,3.0,4.0,2.0,-21.808695999999998,-46.576769,1.3333333333333333,890000.0
Casa,100.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,460000.0
Apartamento,120.0,2.0,4.0,2.0,-19.664278,-43.862644,2.0,270000.0
Apartamento,50.0,2.0,1.0,1.0,-19.664278,-43.862644,0.5,190000.0
Apartamento,52.0,2.0,1.0,1.0,-21.788288,-46.551419,0.5,180000.0
Casa,100.0,3.0,1.0,1.0,-21.791,-46.588941,0.3333333333333333,441000.0
Apartamento,85.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,490000.0
